date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:44:26	1580/1580	---M-Z	200	added ('OK')	application/javascript	etag:%22023c78b346edb1:0%22	https://www.w3schools.com/sql/xrcise_like.js	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/xrcise_like.js	(from https://www.w3schools.com/sql/sql_like.asp)
10:44:27	15936/15936	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:30%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_wildcard_a	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlaabf.html	(from https://www.w3schools.com/sql/sql_wildcards.asp)
10:44:28	15937/15937	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:31%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_wildcard_endswith	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql79ce.html	(from https://www.w3schools.com/sql/sql_wildcards.asp)
10:44:28	15883/15883	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:31%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_wildcard_contains	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlda77.html	(from https://www.w3schools.com/sql/sql_wildcards.asp)
10:44:28	15932/15932	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:31%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_wildcard_underscore	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlfcd8.html	(from https://www.w3schools.com/sql/sql_wildcards.asp)
10:44:29	15876/15876	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:31%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_wildcard_3_underscores	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql3b3c.html	(from https://www.w3schools.com/sql/sql_wildcards.asp)
10:44:29	15940/15940	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:32%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_wildcard_charlist	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql6d25.html	(from https://www.w3schools.com/sql/sql_wildcards.asp)
10:44:29	15884/15884	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:32%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_wildcard_charlist2	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlf54d.html	(from https://www.w3schools.com/sql/sql_wildcards.asp)
10:44:30	1417/1417	---M-Z	200	added ('OK')	application/javascript	etag:%22023c78b346edb1:0%22	https://www.w3schools.com/sql/xrcise_wildcards.js	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/xrcise_wildcards.js	(from https://www.w3schools.com/sql/sql_wildcards.asp)
10:44:31	15952/15952	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:34%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_in	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql41d1.html	(from https://www.w3schools.com/sql/sql_in.asp)
10:44:31	15956/15956	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:34%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_not_in2	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql4ab1.html	(from https://www.w3schools.com/sql/sql_in.asp)
10:44:31	15904/15904	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:34%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_orders	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlbb10.html	(from https://www.w3schools.com/sql/sql_in.asp)
10:44:32	15959/15959	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:34%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_in2	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql20d7.html	(from https://www.w3schools.com/sql/sql_in.asp)
10:44:32	15963/15963	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:35%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_in_not	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql83f3.html	(from https://www.w3schools.com/sql/sql_in.asp)
10:44:32	1678/1678	---M-Z	200	added ('OK')	application/javascript	etag:%22023c78b346edb1:0%22	https://www.w3schools.com/sql/xrcise_in.js	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/xrcise_in.js	(from https://www.w3schools.com/sql/sql_in.asp)
10:44:34	15936/15936	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:37%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_between	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql16e2.html	(from https://www.w3schools.com/sql/sql_between.asp)
10:44:34	15940/15940	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:37%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_not_between	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql961d.html	(from https://www.w3schools.com/sql/sql_between.asp)
10:44:34	15963/15963	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:37%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_between_in	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlae87.html	(from https://www.w3schools.com/sql/sql_between.asp)
10:44:34	16002/16002	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:37%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_between_text	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql702b.html	(from https://www.w3schools.com/sql/sql_between.asp)
10:44:35	16008/16008	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:37%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_between_text2	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql2a67.html	(from https://www.w3schools.com/sql/sql_between.asp)
10:44:35	15950/15950	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:38%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_not_between_text	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqldcb9.html	(from https://www.w3schools.com/sql/sql_between.asp)
10:44:35	15958/15958	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:38%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_between_date	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqld695.html	(from https://www.w3schools.com/sql/sql_between.asp)
10:44:35	15792/15792	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:38%20GMT	https://www.w3schools.com/sql/trymysql.asp?filename=trysql_select_between_date2	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trymysqlcd29.html	(from https://www.w3schools.com/sql/sql_between.asp)
10:44:35	2170/2170	---M-Z	200	added ('OK')	application/javascript	etag:%22023c78b346edb1:0%22	https://www.w3schools.com/sql/xrcise_between.js	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/xrcise_between.js	(from https://www.w3schools.com/sql/sql_between.asp)
10:44:37	15922/15922	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:40%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_alias1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql545f.html	(from https://www.w3schools.com/sql/sql_alias.asp)
10:44:37	15753/15753	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:40%20GMT	https://www.w3schools.com/sql/trymysql.asp?filename=trysql_select_alias2	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trymysql976e.html	(from https://www.w3schools.com/sql/sql_alias.asp)
10:44:38	15948/15948	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:40%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_alias_column0	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqla326.html	(from https://www.w3schools.com/sql/sql_alias.asp)
10:44:38	15939/15939	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:41%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_alias_brackets	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql5f30.html	(from https://www.w3schools.com/sql/sql_alias.asp)
10:44:38	15939/15939	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:41%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_alias_quotes	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlca4a.html	(from https://www.w3schools.com/sql/sql_alias.asp)
10:44:38	15988/15988	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:41%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_alias_column2	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql7913.html	(from https://www.w3schools.com/sql/sql_alias.asp)
10:44:38	15819/15819	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:41%20GMT	https://www.w3schools.com/sql/trymysql.asp?filename=trysql_select_alias_mysql_concat	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trymysql54d6.html	(from https://www.w3schools.com/sql/sql_alias.asp)
10:44:39	15917/15917	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:41%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_alias_table_persons	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql6855.html	(from https://www.w3schools.com/sql/sql_alias.asp)
10:44:39	16032/16032	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:42%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_alias_table	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql2461.html	(from https://www.w3schools.com/sql/sql_alias.asp)
10:44:39	16061/16061	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:42%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_alias_no	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql2923.html	(from https://www.w3schools.com/sql/sql_alias.asp)
10:44:39	1150/1150	---M-Z	200	added ('OK')	application/javascript	etag:%22023c78b346edb1:0%22	https://www.w3schools.com/sql/xrcise_alias.js	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/xrcise_alias.js	(from https://www.w3schools.com/sql/sql_alias.asp)
10:44:41	16024/16024	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:43%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_join	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqld4a8.html	(from https://www.w3schools.com/sql/sql_join.asp)
10:44:41	9252/9252	---M--	200	added ('OK')	image/png	etag:%22023c78b346edb1:0%22	https://www.w3schools.com/sql/img_inner_join.png	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/img_inner_join.png	(from https://www.w3schools.com/sql/sql_join.asp)
10:44:41	11109/11109	---M--	200	added ('OK')	image/png	etag:%22023c78b346edb1:0%22	https://www.w3schools.com/sql/img_left_join.png	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/img_left_join.png	(from https://www.w3schools.com/sql/sql_join.asp)
10:44:41	11185/11185	---M--	200	added ('OK')	image/png	etag:%22023c78b346edb1:0%22	https://www.w3schools.com/sql/img_right_join.png	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/img_right_join.png	(from https://www.w3schools.com/sql/sql_join.asp)
10:44:42	10269/10269	---M--	200	added ('OK')	image/png	etag:%22023c78b346edb1:0%22	https://www.w3schools.com/sql/img_full_outer_join.png	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/img_full_outer_join.png	(from https://www.w3schools.com/sql/sql_join.asp)
10:44:42	1750/1750	---M-Z	200	added ('OK')	application/javascript	etag:%22023c78b346edb1:0%22	https://www.w3schools.com/sql/xrcise_join.js	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/xrcise_join.js	(from https://www.w3schools.com/sql/sql_join.asp)
10:44:44	15851/15851	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:47%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_categories	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql6ff0.html	(from https://www.w3schools.com/sql/sql_join_inner.asp)
10:44:44	16011/16011	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:47%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_join_inner_prod	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql7352.html	(from https://www.w3schools.com/sql/sql_join_inner.asp)
10:44:44	16040/16040	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:47%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_join_inner_prod2	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlf2d3.html	(from https://www.w3schools.com/sql/sql_join_inner.asp)
10:44:44	15868/15868	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:47%20GMT	https://www.w3schools.com/sql/trymysql.asp?filename=trysql_select_join_inner_prod3	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trymysqldf9f.html	(from https://www.w3schools.com/sql/sql_join_inner.asp)
10:44:44	4384/4384	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:47%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_shippers	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql589e.html	(from https://www.w3schools.com/sql/sql_join_inner.asp)
10:44:45	16095/16095	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:47%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_join_inner2	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlb08f.html	(from https://www.w3schools.com/sql/sql_join_inner.asp)
10:44:45	1756/1756	---M-Z	200	added ('OK')	application/javascript	etag:%22023c78b346edb1:0%22	https://www.w3schools.com/sql/xrcise_join_inner.js	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/xrcise_join_inner.js	(from https://www.w3schools.com/sql/sql_join_inner.asp)
10:44:47	16038/16038	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:50%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_join_left	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql4e45.html	(from https://www.w3schools.com/sql/sql_join_left.asp)
10:44:47	1103/1103	---M-Z	200	added ('OK')	application/javascript	etag:%22023c78b346edb1:0%22	https://www.w3schools.com/sql/xrcise_join_left.js	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/xrcise_join_left.js	(from https://www.w3schools.com/sql/sql_join_left.asp)
10:44:49	16050/16050	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:51%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_join_right	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql564b.html	(from https://www.w3schools.com/sql/sql_join_right.asp)
10:44:49	717/717	---M-Z	200	added ('OK')	application/javascript	etag:%22023c78b346edb1:0%22	https://www.w3schools.com/sql/xrcise_join_right.js	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/xrcise_join_right.js	(from https://www.w3schools.com/sql/sql_join_right.asp)
10:44:51	839/839	---M-Z	200	added ('OK')	application/javascript	etag:%22023c78b346edb1:0%22	https://www.w3schools.com/sql/xrcise_join_full.js	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/xrcise_join_full.js	(from https://www.w3schools.com/sql/sql_join_full.asp)
10:44:52	16068/16068	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:55%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_join_self	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql795f.html	(from https://www.w3schools.com/sql/sql_join_self.asp)
10:44:52	1066/1066	---M-Z	200	added ('OK')	application/javascript	etag:%22023c78b346edb1:0%22	https://www.w3schools.com/sql/xrcise_join_self.js	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/xrcise_join_self.js	(from https://www.w3schools.com/sql/sql_join_self.asp)
10:44:54	15959/15959	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:57%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_union	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqld1d0.html	(from https://www.w3schools.com/sql/sql_union.asp)
10:44:54	15963/15963	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:57%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_union_all	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlb50d.html	(from https://www.w3schools.com/sql/sql_union.asp)
10:44:55	16027/16027	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:57%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_union2	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql6206.html	(from https://www.w3schools.com/sql/sql_union.asp)
10:44:55	16031/16031	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:58%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_union_all2	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlc4c7.html	(from https://www.w3schools.com/sql/sql_union.asp)
10:44:55	16021/16021	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:44:58%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_union3	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql6946.html	(from https://www.w3schools.com/sql/sql_union.asp)
10:44:55	1658/1658	---M-Z	200	added ('OK')	application/javascript	etag:%22023c78b346edb1:0%22	https://www.w3schools.com/sql/xrcise_union.js	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/xrcise_union.js	(from https://www.w3schools.com/sql/sql_union.asp)
10:44:57	15894/15894	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:45:00%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_groupby	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql2fd2.html	(from https://www.w3schools.com/sql/sql_groupby.asp)
10:44:57	15983/15983	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:45:00%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_groupby_orderby	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql8002.html	(from https://www.w3schools.com/sql/sql_groupby.asp)
10:44:57	16045/16045	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:45:00%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_groupby1	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlf3cc.html	(from https://www.w3schools.com/sql/sql_groupby.asp)
10:44:58	1197/1197	---M-Z	200	added ('OK')	application/javascript	etag:%22023c78b346edb1:0%22	https://www.w3schools.com/sql/xrcise_groupby.js	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/xrcise_groupby.js	(from https://www.w3schools.com/sql/sql_groupby.asp)
10:44:59	15980/15980	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:45:02%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_having	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqld5a7.html	(from https://www.w3schools.com/sql/sql_having.asp)
10:45:00	16013/16013	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:45:02%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_having_orderby	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlc151.html	(from https://www.w3schools.com/sql/sql_having.asp)
10:45:00	16084/16084	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:45:03%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_having2	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlcb84.html	(from https://www.w3schools.com/sql/sql_having.asp)
10:45:00	16077/16077	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:45:03%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_having_where	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlc5c8.html	(from https://www.w3schools.com/sql/sql_having.asp)
10:45:00	2523/2523	---M-Z	200	added ('OK')	application/javascript	etag:%22023c78b346edb1:0%22	https://www.w3schools.com/sql/xrcise_having.js	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/xrcise_having.js	(from https://www.w3schools.com/sql/sql_having.asp)
10:45:02	16031/16031	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:45:05%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_exists	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql77ff.html	(from https://www.w3schools.com/sql/sql_exists.asp)
10:45:02	15975/15975	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:45:05%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_exists2	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql7fc1.html	(from https://www.w3schools.com/sql/sql_exists.asp)
10:45:02	1091/1091	---M-Z	200	added ('OK')	application/javascript	etag:%22023c78b346edb1:0%22	https://www.w3schools.com/sql/xrcise_exists.js	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/xrcise_exists.js	(from https://www.w3schools.com/sql/sql_exists.asp)
10:45:04	15941/15941	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:45:07%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_any	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqla9d0.html	(from https://www.w3schools.com/sql/sql_any_all.asp)
10:45:04	15996/15996	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:45:07%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_any2	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql356a.html	(from https://www.w3schools.com/sql/sql_any_all.asp)
10:45:05	15998/15998	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:45:07%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_any3	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqlc165.html	(from https://www.w3schools.com/sql/sql_any_all.asp)
10:45:05	15932/15932	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:45:08%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_all2	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysql1785.html	(from https://www.w3schools.com/sql/sql_any_all.asp)
10:45:05	15997/15997	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:45:08%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_all3	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trysqld178.html	(from https://www.w3schools.com/sql/sql_any_all.asp)
10:45:05	2313/2313	---M-Z	200	added ('OK')	application/javascript	etag:%22023c78b346edb1:0%22	https://www.w3schools.com/sql/xrcise_any_all.js	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/xrcise_any_all.js	(from https://www.w3schools.com/sql/sql_any_all.asp)
10:45:07	2182/2182	---M-Z	200	added ('OK')	application/javascript	etag:%22023c78b346edb1:0%22	https://www.w3schools.com/sql/xrcise_select_into.js	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/xrcise_select_into.js	(from https://www.w3schools.com/sql/sql_select_into.asp)
10:45:08	1607/1607	---M-Z	200	added ('OK')	application/javascript	etag:%22023c78b346edb1:0%22	https://www.w3schools.com/sql/xrcise_insert_into_select.js	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/xrcise_insert_into_select.js	(from https://www.w3schools.com/sql/sql_insert_into_select.asp)
10:45:10	15925/15925	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:45:13%20GMT	https://www.w3schools.com/sql/trymysql.asp?filename=trysql_case	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trymysqld945.html	(from https://www.w3schools.com/sql/sql_case.asp)
10:45:10	15831/15831	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Feb%202025%2009:45:13%20GMT	https://www.w3schools.com/sql/trymysql.asp?filename=trysql_case2	C:/Users/anton/Desktop/https___www.w3schools.com_sql_/www.w3schools.com/sql/trymysql8936.html	(from https://www.w3schools.com/sql/sql_case.asp)
